ticker,year,quarter,EBITMargin,ROA,ROE,ROIC,EPS,P/B,P/E,RevenueGrowth,GrossProfitGrowth,DebtToEquityRatio
BSC,2024,4,0.16308223,0.05074729,0.05444529,0.05427368,162.10685974,1.13220172,21.28457228,0.43716274,0.18685098,
BSC,2025,1,0.2315911,0.05017752,0.05563053,0.05133313,189.75342419,1.21639613,20.90826527,0.10625142,0.03713568,
BSC,2025,2,0.22627061,0.05077775,0.0575526,0.05025664,210.16427723,1.1954638,20.35805538,0.0882545,-0.06299561,
BTS,2023,1,0.00065237,0.006366,0.014655,0.01714573,-122.44079937,0.57974193,38.60044959,-0.11537311,-0.47347945,0.79900235
BTS,2023,2,-0.00517578,-0.007526,-0.018128,0.00542658,-139.39060229,0.50542483,-26.92518481,-0.13320376,-0.62275703,0.82102038
BTS,2023,3,-0.0343351,-0.01875323,-0.04731292,-3.43e-06,-256.92810044,0.49897301,-10.19191315,-0.32305377,-0.64233883,0.92122715
BTS,2023,4,-0.04192912,-0.02821421,-0.07156319,-0.02220277,-260.06811139,0.52611737,-6.93185349,-0.12802528,-0.75554952,0.90169901
BTS,2024,1,-0.08624118,-0.03824953,-0.10532481,-0.03990965,-449.0213048,0.56037545,-4.97553791,-0.21115578,-1.01840552,0.9553301
BTS,2024,2,-0.05044059,-0.04548725,-0.12786035,-0.05425614,-325.08109805,0.54795865,-4.02757771,0.00299409,-0.85842649,0.94345649
BTS,2024,3,-0.03938243,-0.04485042,-0.1283444,-0.05823354,-212.25203178,0.54971617,-4.09171032,0.16267491,-0.45522427,1.04997349
BTS,2024,4,-0.09793524,-0.06121655,-0.1728725,-0.08197094,-646.82078931,0.57932767,-3.06152085,0.12166578,-2.37890531,1.06863851
BTS,2025,1,-0.03218699,-0.05362534,-0.158121,-0.07026306,100.57215274,0.63097079,-3.74533606,0.19207754,28.84705798,1.15181952
BTS,2025,2,0.02028568,-0.03782187,-0.11370165,-0.04903795,100.57215274,0.62350542,-5.35656501,-0.02812259,8.18194626,1.06115808
BTW,2023,1,0.18546024,0.137492,0.208872,0.34336801,2096.36756229,1.37326087,7.22684987,0.33048991,0.56908471,0.06369631
BTW,2023,2,0.1281235,0.14494,0.217555,0.35102689,1608.77831325,1.41660863,6.51201244,0.13148703,0.23537767,0.06392661
BTW,2023,3,0.09050834,0.12634914,0.18622302,0.07426555,1063.65451592,1.21041275,6.61271984,0.05870355,-0.01963942,0.05757923
BTW,2023,4,-0.01353807,0.11593306,0.17753519,0.06583022,-104.34452179,1.38909555,7.78483919,0.04663522,0.16316924,0.05661998
BTW,2024,1,0.21565449,0.13206497,0.18763683,0.28645704,2555.35767179,1.48845475,8.33423445,0.06051537,0.12099346,0.04804318
BTW,2024,2,0.15718474,0.14013467,0.1993097,0.30179874,1943.06962393,1.42988866,7.05420543,0.08011877,0.06694688,0.04718855
BTW,2024,3,0.13157371,0.15190104,0.21628102,0.32445911,1572.80014519,1.63169497,7.79301364,0.04349065,0.10297056,0.04080579
BTW,2024,4,-0.08776686,0.12547821,0.18604312,0.26647143,-1043.56041335,1.53315472,8.5128947,0.05529325,0.09040817,0.03779889
BTW,2025,1,0.17379034,0.11504059,0.1587334,0.21462277,2022.96928088,1.94727562,12.9691627,-0.03196833,-0.01372222,0.03164832
BTW,2025,2,0.07862767,0.09020694,0.12470924,0.16939536,965.78421293,2.38250565,17.936362,-0.01336545,-0.00904173,0.0317382
BVS,2023,1,0.43891968,0.028857,0.055471,0.04944725,377.61554337,0.84081984,15.2580486,-0.44776221,-0.38834715,0.7756471
BVS,2023,2,0.4965828,0.042791,0.083351,0.06481246,1097.96589426,0.78686747,9.70422325,0.01184001,1.00717287,1.00393844
BVS,2023,3,0.34653858,0.04174422,0.08138386,0.01466444,505.61829546,0.79163379,10.0609576,0.4023844,0.40515888,0.72753972
BVS,2023,4,0.13679052,0.039654,0.087071,0.05630667,727.28495448,1.01058762,11.95199052,0.28014429,0.19332297,1.45084202
BVS,2024,1,0.4361426,0.0397442,0.09551672,0.05461978,757.89512259,1.26831881,13.59130973,0.70974144,0.62925653,1.70819271
BVS,2024,2,0.26664901,0.03218827,0.08063736,0.04921915,655.71052296,1.24620525,15.86253948,0.33453163,0.00330271,1.4817176
BVS,2024,3,0.40860605,0.03210933,0.0791622,0.04760883,492.95728876,1.01540757,13.20642708,-0.12452941,-0.23584093,0.76028009
BVS,2024,4,0.43982521,0.03434947,0.08348544,0.05698389,870.46293596,0.90710569,11.22971315,-0.10617117,0.52899386,1.1749942
BVS,2025,1,0.47466505,0.03333034,0.07553774,0.05763613,569.22473513,1.02386403,13.78608901,-0.24203168,-0.12993556,1.26257942
BVS,2025,2,0.41712102,0.0382074,0.08389338,0.0618099,984.82593338,1.16103035,14.21799472,-0.14980007,0.07863927,1.23652952
BXH,2023,1,0.0066907,0.016782,0.035332,0.03427637,130.40358495,0.73088052,20.97102162,-0.15438185,-0.0966975,0.07006962
BXH,2023,2,0.01017143,0.017908,0.036617,0.03638954,164.89465113,0.96908821,26.28191345,0.11269984,0.17069009,0.02120019
BXH,2023,3,-0.00760883,0.019945,0.039863,0.02512201,147.71059282,0.97760726,24.48085417,0.20996295,0.4025171,0.05409442
BXH,2023,4,0.00032206,0.01067186,0.02137173,0.00228423,8.38747493,1.41065136,64.81471691,-0.09832772,-0.42444961,0.16737256
BXH,2024,1,0.00036487,0.00912605,0.0184052,0.00330133,16.7808296,0.87064911,47.36901416,-0.49108147,-0.52539588,0.27686173
BXH,2024,2,0.00754504,0.00690825,0.013434,-0.00110707,72.94350706,0.78114455,57.35848217,-0.33462935,-0.20507799,0.11780689
BXH,2024,3,0.00136024,0.00380856,0.00728072,0.00565587,34.51881549,0.71882954,98.01657646,-0.10443159,-0.5581595,
BXH,2024,4,-0.0138074,0.00538751,0.01036711,-0.00538023,65.00979602,0.73829344,70.80470941,0.1168478,0.31404839,
BXH,2025,1,0.00380902,0.00755746,0.01316684,-0.00343739,66.18188138,0.64777695,49.44396491,0.62230922,0.28144521,
BXH,2025,2,0.00320506,0.0073103,0.01266574,-0.00509347,64.30657561,0.94551209,74.77705943,0.58159061,0.5665024,
C69,2023,1,0.01606936,0.018718,0.037807,0.0266214,-0.1987303,1.12615798,30.15436207,2.71257767,0.78864632,0.62564392
C69,2023,2,0.02855305,0.016276,0.033378,0.02621657,38.4062913,0.5999369,18.08958312,0.40653644,0.31870561,0.51767713
C69,2023,3,0.01723299,0.01195394,0.02442359,0.00809249,19.9055775,0.63687198,26.14074718,-0.17919965,-0.34246931,0.47349918
C69,2023,4,0.02727203,0.007122,0.014714,0.01569505,97.56687194,0.61214157,41.87853354,0.00046984,-0.28708189,0.42353827
C69,2024,1,0.01662987,0.00806076,0.0159754,0.01686325,12.9428925,0.66783292,42.05622149,-0.31819206,-0.19755773,0.41214967
C69,2024,2,0.04817098,0.01249278,0.02446561,0.02012897,129.62821339,0.66068226,27.30311848,-0.10758507,0.16723003,0.36065687
C69,2024,3,0.01442655,0.01260055,0.02409194,0.01909717,17.40171402,0.56671075,23.68566941,-0.12355397,-0.13079024,0.28608814
C69,2024,4,0.02648286,0.0133873,0.02534719,0.020134,112.44323484,0.5699805,22.65506848,0.12427174,-0.0295042,0.31573805
C69,2025,1,0.00545048,0.0166831,0.02983991,0.01947079,63.75252419,0.90482703,30.62875389,-0.05677811,-0.20651841,0.27470135
C69,2025,2,0.07903635,0.0304949,0.05753117,0.02763626,438.47924569,0.85348002,15.34623838,0.1877067,0.6474323,0.22539751
CAG,2023,1,0.0793941,0.03571,0.037681,0.02673366,138.6358671,0.74641261,20.02520224,0.06497576,-0.21457042,
CAG,2023,2,0.0200939,0.02423607,0.0255168,0.00308088,77.11452087,0.66786507,25.69676323,-0.2296776,-0.50205654,
CAG,2023,3,-0.07282829,0.02002,0.021027,0.00297545,12.14835906,0.66710275,31.33124981,-0.26367495,-0.70017598,
CAG,2023,4,-0.14873199,0.01998603,0.02086406,-0.00098236,-3.75064333,0.8083248,38.36748943,-0.46266268,-0.8905099,
CAG,2024,1,-0.2834444,-0.00268696,-0.00280296,-0.19235036,-115.25781268,0.77831915,-275.6712452,-0.55379041,-0.90195257,
CAG,2024,2,-0.2387289,0.00435289,0.00452584,-0.05030703,154.70234819,0.75484019,165.12600885,-0.43133846,-1.04454021,
CAG,2024,3,-0.1574848,-0.00241338,-0.00250583,-0.05332196,-62.03284703,0.70166949,-277.1560238,-0.15783933,-0.13077235,
CAG,2024,4,-0.18801572,-0.00440779,-0.00456188,-0.04968944,-25.35177319,0.74192505,-160.61715465,0.03185491,1.45661299,
CAG,2025,1,-0.28766395,-0.00532169,-0.00550523,-0.04972805,-124.4371308,0.74117637,-133.05461233,-0.09474012,-0.87809436,
CAG,2025,2,0.07412734,-0.00823215,-0.00848618,-0.03159378,123.95999761,0.71305166,-84.22322242,0.36559102,20.39301265,
CAN,2023,1,0.01427433,0.019415,0.062898,0.04766864,-75.475606,1.73084504,27.98572795,0.082924,-0.20251303,1.44436296
CAN,2023,2,0.03466122,0.025972,0.081398,0.06089065,598.8476468,2.49435927,29.91001293,-0.08744459,0.12829908,1.25292953
CAN,2023,3,0.04206981,0.020644,0.06136897,0.00934995,878.0923604,2.31747214,37.93789496,-0.08477278,-0.01619749,1.1113554
CAN,2023,4,0.03186947,0.02703279,0.08060109,0.04726993,1022.9049972,1.80861768,22.74400942,-0.22103804,-0.01410853,1.22761853
CAN,2024,1,-0.01498772,0.01711194,0.04574747,0.0340901,-1157.5122754,1.4693209,31.95928928,-0.12399768,-0.13001558,1.15841393
CAN,2024,2,-0.00446333,0.00451638,0.01140799,0.01114903,-412.369739,1.30907418,107.51540432,-0.13389506,-0.18728554,0.78402042
CAN,2024,3,0.01825339,-0.00209015,-0.00491809,-0.00688641,406.3709508,2.13759109,-419.61205167,0.00662827,-0.06108471,0.54429626
CAN,2024,4,0.05467004,0.00616668,0.01428166,0.02283687,1588.708596,1.70949707,117.35721917,-0.07387693,0.13958325,0.52266137
CAN,2025,1,0.00630291,0.02644676,0.05318651,0.05344393,-78.9038404,1.24695271,24.13875246,-0.12596073,0.20634305,0.36864092
CAN,2025,2,0.03311687,0.04808236,0.09494123,0.07958785,833.475313,1.34916518,14.69277363,-0.04590053,0.223457,0.43888066
CAP,2023,1,0.21187724,0.48666122,0.62667523,,4498.85525559,3.30293104,6.36891423,0.8742918,0.64698498,
CAP,2023,2,0.26355451,,,,4866.34045581,,,0.16567685,0.48411384,
CAP,2023,2,0.26355451,0.52198757,0.64716727,,4866.34045581,3.10617691,5.49063727,0.16567685,0.48411384,
CAP,2023,3,0.12221554,,,,,,,-0.69619253,-0.74784386,
CAP,2023,4,0.0778601,0.37264643,0.45384576,0.64083335,1368.05425578,3.44613856,8.6996266,0.17940997,-0.21621631,
CAP,2024,1,0.09806414,0.25040853,0.31951885,0.49154239,612.06703912,3.32372273,9.32288964,-0.44820178,-0.62997886,0.26604027
CAP,2024,2,0.06618728,0.1060362,0.14378165,0.15631341,205.298394,3.0841473,19.78724933,-0.65928696,-0.80432136,0.14646358
CAP,2024,3,0.05173002,0.09240572,0.12643979,0.14823268,377.25115873,2.66645572,20.52743934,2.50490729,0.67038194,
CAP,2024,4,0.02183129,0.0743794,0.097208,0.14240006,360.70091077,3.06158039,26.00206876,-0.22300193,-0.46569101,
CAP,2025,1,-0.00756833,0.04795106,0.06682654,0.07810204,-1.07058798,3.00659968,40.37034848,0.61142875,-0.36423225,
CAR,2024,2,,,,,,,,,,
CAR,2024,3,0.113617,,,,205.7912962,,,,,0.01740524
CAR,2024,4,0.13113698,0.06937124,0.07728792,0.094983,255.89557348,1.5425283,15.36611938,,,
CAR,2025,1,0.00873539,,,,3.51370897,,,,,0.0083175
CAR,2025,2,0.03619305,0.04063396,0.04460461,0.05669296,38.88131473,1.64523105,35.94698051,,,0.02750438
CCR,2023,1,0.12024972,0.03915,0.044256,0.04501755,119.2452432,1.06812455,24.44872834,0.00271027,-0.19882802,0.04202157
CCR,2023,2,0.14550829,0.042086,0.046508,0.04636382,176.91013083,1.02980868,22.4750469,-0.05478973,0.12941057,0.04014095
CCR,2023,3,0.11913691,0.04560208,0.05045884,0.01258259,118.94992739,1.01551399,19.69714523,-0.20244979,-0.04800478,0.04018846
CCR,2023,4,0.1262641,0.04676272,0.05396471,0.01226767,171.69944254,1.10888291,21.77537138,0.04366335,0.11020953,0.03810999
CCR,2024,1,0.13370706,0.04999154,0.05559246,0.05716685,156.3343079,1.23109673,22.23560438,0.16874903,0.17035873,0.03635265
CCR,2024,2,0.10255321,0.05034929,0.05661082,0.05682665,187.75819589,1.12986132,20.28324212,0.32696042,0.1267271,0.03456696
CCR,2024,3,0.11437232,0.05341658,0.06081665,0.06235571,162.46880409,1.13152449,18.39784438,0.43205801,0.5300234,0.03394846
CCR,2024,4,0.11321804,0.05256463,0.05952121,0.06099146,162.46880409,1.05400912,17.7930707,0.06624951,0.1414045,0.03203845
CCR,2025,1,0.13033085,0.05536233,0.06352601,0.06525375,206.80656014,1.14378436,18.21034264,0.25105177,0.32184083,0.03016975
CCR,2025,2,0.16368043,0.0571363,0.06688272,0.0815248,219.52680432,1.17671445,17.30558338,0.22853799,0.41312035,0.02980005
CDN,2023,1,0.28345693,0.136742,0.176614,0.14946608,671.13716316,1.58751928,9.60413589,-0.00085092,-0.02361454,0.18616497
CDN,2023,2,0.23170745,0.134425,0.176129,0.14530116,714.33252665,1.65805591,9.28200312,0.10953766,0.05870444,0.19805573
CDN,2023,3,0.23516197,0.131248,0.174213,0.13921352,685.27698144,1.64973224,9.57311081,0.03869229,-0.02166763,0.19556639
CDN,2023,4,0.24567945,0.129208,0.168048,0.13410743,708.93839699,1.5635436,9.60069443,-0.00494154,-0.04592675,0.19398887
CDN,2024,1,0.25938157,0.12960631,0.17240363,0.13664599,778.23754485,1.83143701,11.32747846,0.27311445,0.16365721,0.18647423
CDN,2024,2,0.21965371,0.12821454,0.17038897,0.13919106,735.04083214,1.70999719,9.97422607,0.14397941,0.05352119,0.19836272
CDN,2024,3,0.27313482,0.12917131,0.17375713,0.14611274,803.40079567,1.869107,10.97296642,0.1456211,0.25566239,0.20768778
CDN,2024,4,0.22613305,0.12926173,0.17116363,0.13893067,727.14340696,1.6603896,10.08600179,0.15223043,0.07663179,0.23717426
CDN,2025,1,0.27962219,0.12649314,0.1717332,0.14289912,849.22964868,1.70123729,10.56242613,0.04489104,0.12096184,0.21988818
CDN,2025,2,0.26422307,0.13290309,0.18054566,0.14680484,980.98030089,1.69080846,9.49191716,0.16991389,0.43708363,0.21834805
CEO,2023,1,0.14728933,0.037485,0.085764,0.07332705,111.74354387,3.04881527,19.24770786,0.22016696,0.11011565,0.29587399
CEO,2023,2,0.20653083,0.040206,0.088144,0.0775595,157.73559145,3.02712833,22.66164983,-0.22134144,-0.24936617,0.16914435
CEO,2023,3,0.15698349,0.03920825,0.07470545,0.03325084,72.5280635,1.87948743,22.62468422,-0.23906783,-0.34622976,0.09703578
CEO,2023,4,0.10766835,0.01829065,0.02630547,0.02458189,90.10349067,1.57479405,45.15336218,-0.69877089,-0.75548743,0.13180503
CEO,2024,1,0.15560517,0.01836795,0.03030651,0.02503154,70.24066374,1.36420974,43.61518468,-0.18974706,-0.13767047,0.09154347
CEO,2024,2,0.086262,0.01769423,0.02746754,0.01713944,85.44868337,1.36575136,48.93199923,0.18161208,-0.06756414,0.08953768
CEO,2024,3,0.21570342,0.01873276,0.02845381,0.01843188,81.81205384,1.16013356,41.15184847,-0.0338183,0.02180697,0.0858104
CEO,2024,4,0.13768866,0.02068864,0.03159493,0.02198968,121.78235524,1.14492884,36.66109013,-0.15368893,-0.47219318,0.08369748
CEO,2025,1,0.1824349,0.02161539,0.03184535,0.02632998,72.79874214,2.12581679,67.36099864,0.12735246,-0.0341211,0.07870924
CEO,2025,2,0.27349297,0.02362085,0.03427801,0.03249435,111.16519389,2.26260964,66.64677518,0.07578423,0.63893511,0.07527396
CET,2023,1,0.01144836,0.014584,0.017353,0.01853985,36.11811455,0.7803883,45.25017046,1.38879207,-0.05504808,
CET,2023,2,-0.00113137,0.013646,0.016248,0.0178089,-2.32376215,0.72671989,44.8430197,-0.55586672,-0.75609756,
CET,2023,3,0.01216296,0.011495,0.014127,0.0165413,5.03332017,0.52013245,36.82340949,-0.08233833,2.41389867,0.24659528
CET,2023,4,0.00535929,0.00032517,0.00038171,0.00765571,-34.58480017,0.68264902,412.08663169,-0.02411484,1.82540393,0.22394757
CET,2024,1,0.00299845,-0.00278422,-0.00376192,0.00676487,-10.01278,0.52143795,-138.46440348,0.93909681,5.60125929,0.39429279
CET,2024,2,-0.00859165,-0.00368912,-0.00524036,0.00609346,-18.73128099,0.44126826,-84.05445625,2.1497548,33.4038155,0.08563688
CET,2024,3,,-0.00196493,-0.0026475,-0.00909946,33.88563471,0.37707926,-142.64741017,-1.0,-1.0,0.05193929
CET,2024,4,,0.00084021,0.00096622,-0.0053896,5.85511355,0.38586262,399.5446774,-1.0,-1.0,0.0519131
CET,2025,1,-0.54264336,-0.00093887,-0.00107233,0.03563878,-32.7040805,0.40499827,-377.2303825,-0.9906571,-0.99974566,0.05385101
CET,2025,2,-0.00738909,-0.00045758,-0.00050535,-0.00726201,-12.42325008,0.43248247,-853.93771781,-0.74112346,-0.99022921,0.05391138
CIA,2023,1,-0.14893151,0.220331,0.270458,-0.06026749,113.06694771,0.66726613,2.82028793,-0.10178726,2.36996823,
CIA,2023,2,-0.0947323,0.23689817,0.27204548,-0.00101849,0.59584131,0.56664221,2.21816313,-0.29527685,0.61688656,
CIA,2023,3,-0.0031451,0.24346766,0.25549357,-0.00065703,54.72780426,0.66848512,2.62074358,-0.12907154,1.27747029,
CIA,2023,4,-0.12950263,0.016448,0.017172,-0.02312106,114.02164435,0.57803165,33.86108739,0.27137133,19.67112407,
CIA,2024,1,-0.13121509,0.00643529,0.00675674,-0.02284208,-58.14149587,0.56858375,84.2891451,0.38918985,0.8041009,
CIA,2024,2,0.00342565,0.0190896,0.02000237,-0.01948474,219.97977469,0.55722101,28.06696208,0.19465899,1.24784372,
CIA,2024,3,0.069681,0.0254382,0.02665333,-0.01153284,167.24552403,0.58545635,22.22195734,0.19208169,0.59134307,
CIA,2024,4,-0.03169332,0.0131407,0.01380064,-0.00446396,-99.96657807,0.53231356,38.77550735,0.51584295,1.23868258,
CIA,2025,1,0.06080476,0.02597379,0.0273373,0.01093233,171.18505585,0.56615715,20.85889757,0.41507454,0.93519521,
CIA,2025,2,0.09039832,0.01917932,0.02028622,0.01783302,109.16415477,0.55229709,27.42165445,0.59043175,0.84058815,
CJC,2023,1,0.03640778,0.00915,0.043667,0.05407157,100.33936725,2.05374194,47.66715045,0.05789563,-0.01244705,1.27451821
CJC,2023,2,0.03850744,0.008098,0.037434,0.05605746,123.5655885,4.78352331,74.84821883,-0.47238533,0.16984478,1.54417046
CJC,2023,3,0.04287922,0.00910635,0.03449314,,69.98167038,2.46925498,62.27894767,1.12502406,0.43082083,0.79746816
CJC,2023,4,0.0175303,0.01830659,0.06226359,0.06156603,317.60476138,2.39639854,34.94671533,0.33691481,0.80015215,0.74165637
CJC,2024,1,0.04026067,0.02067091,0.06462021,0.06668763,156.94955963,2.36196568,34.06475084,0.42014885,0.64303087,0.91245428
CJC,2024,2,0.01587993,0.02333124,0.07113795,0.0735474,225.28501,2.31423543,30.99613464,3.48619357,1.20783398,0.88686695
CJC,2024,3,0.02815528,0.02327488,0.06995057,0.07043946,70.60667113,2.29967081,33.48709699,-0.05885546,0.00792881,0.44352104
CJC,2024,4,0.01762012,0.03340111,0.08684789,0.06815294,524.621994,2.19693775,26.39485464,-0.49182195,-0.4301593,0.50297
CJC,2025,1,0.03473475,0.03167689,0.08246561,0.06408788,127.4717715,2.02171817,25.31684435,0.06730252,0.12483564,0.52610135
CJC,2025,2,0.01705447,0.0284012,0.06587934,0.05023469,47.29891613,2.01369485,31.16885737,-0.62335022,-0.57121985,0.36247404
CKV,2023,1,0.00146999,0.016387,0.02855,0.02077763,109.9763563,0.61235519,21.61335178,0.83543514,0.52965746,
CKV,2023,2,-0.0091262,0.018039,0.032068,-0.02764751,329.14541654,0.66466152,20.14483182,0.72029069,0.31522653,
CKV,2023,3,0.00458491,0.0173778,0.03137698,-0.00572984,114.39310864,0.66076035,20.73098545,0.55556068,0.22499682,0.00633446
CKV,2023,4,-0.00139217,0.01613928,0.03078861,-0.01865595,56.46723654,0.8108722,25.96168666,0.08179158,-0.06823393,0.01768525
CKV,2024,1,0.00138916,0.0164427,0.03074598,-0.02228093,99.98576222,0.77649256,25.42620281,-0.03247396,-0.12810731,0.07999275
CKV,2024,2,0.00268318,0.01239268,0.02411294,0.02238895,195.35806148,0.69035521,27.62314357,-0.08577627,-0.13856085,0.07842074
CKV,2024,3,0.00269029,0.01232235,0.02458943,0.01757987,119.20239235,0.68069507,27.13078128,0.2733696,0.48920169,0.04734831
CKV,2024,4,0.00565708,0.0158081,0.03549773,,270.39127506,0.62421423,17.35546318,0.30599035,0.55935617,0.15901324
CKV,2025,1,0.00720282,0.01658021,0.03726768,0.05157626,119.7327684,0.63065274,17.15027209,-0.39082512,0.5966515,0.22863548
CKV,2025,2,0.00839749,0.01686702,0.03963242,0.06138051,240.71985778,0.63502612,15.84889827,-0.64175812,0.31659862,0.16856054
CLH,2023,1,0.07646614,0.172175,0.281026,0.47723356,830.65117867,1.54766619,5.81786178,-0.10138192,0.00942535,0.02344949
CLH,2023,2,0.08212827,0.152581,0.24809,0.40880554,910.31111575,1.63714214,6.01448558,-0.26953805,-0.32547313,0.02739528
CLH,2023,3,0.07081664,0.142245,0.230117,0.37637028,744.16099975,1.62972705,6.86117313,-0.25968946,-0.28335854,0.02611742
CLH,2023,4,0.09920298,0.15136511,0.23559303,0.11273385,1441.39028125,1.46386254,6.11229263,-0.11493923,0.00502482,0.02541428
CLH,2024,1,0.00145973,0.12434435,0.1954246,0.30517032,30.10512192,1.39420874,7.32573191,-0.25628842,-0.64836436,0.01268385
CLH,2024,2,0.0839251,0.130874,0.20356551,0.32066106,1004.58830458,1.56517594,7.04915373,0.03200129,0.01672013,0.01436468
CLH,2024,3,0.03870912,0.11867036,0.18609606,0.30531193,419.86200367,1.48763415,7.66588956,0.07473965,-0.22958437,0.01396053
CLH,2024,4,0.10681608,0.12569076,0.19483779,0.37173034,1768.71656975,1.35396306,7.0115088,0.13261076,0.32769421,
CLH,2025,1,0.02021731,0.13229057,0.21437608,0.41028637,182.85567517,1.2681785,6.33882021,0.25196817,0.59488784,
CLH,2025,2,0.0752924,0.13686539,0.22187325,0.41529439,1138.55853867,1.44693507,6.09687863,0.16419605,0.1183254,
CLM,2023,1,0.00690505,0.225224,0.713397,0.43556771,1903.857512,1.2033303,1.83263041,5.55380414,0.9373694,1.99945853
CLM,2023,2,0.01249147,0.066891,0.254024,0.14246691,5056.367575,1.29319982,5.40510203,-0.37858733,-0.73813419,1.07504051
CLM,2023,3,0.00858468,0.07107747,0.27888245,0.04040843,2667.89435364,1.15550037,4.40087013,0.36856132,0.56540863,0.47958612
CLM,2023,4,0.01156302,0.106703,0.310806,0.14609359,6897.51020673,1.32938999,4.77888671,0.41439272,-0.48446272,1.43193069
CLM,2024,1,0.01048201,0.07564009,0.33857521,0.1068407,4240.70090591,1.31765293,4.3896683,0.1310785,-0.13934846,2.97458002
CLM,2024,2,0.01608509,0.06787987,0.3037338,0.10603607,4193.26242191,1.10789402,3.90569271,0.28931798,-0.03851293,1.9406734
CLM,2024,3,0.00505452,0.06861547,0.28615173,0.09042768,2639.50057982,1.08937038,4.00646061,-0.03968135,-0.29206016,0.99620336
CLM,2024,4,-0.00119832,0.07930527,0.21282798,0.13280691,1952.11777473,1.23850965,6.27477183,-0.45398523,-0.16860971,0.00148437
CLM,2025,1,0.00604757,0.0428714,0.15828182,0.06568853,1818.45304355,1.09139611,7.24300501,-0.12106388,-0.1581419,1.73645834
CLM,2025,2,0.00508422,0.03702778,0.13337031,0.03832394,2760.71974364,1.04053988,8.00367153,0.17145726,-0.09527013,2.13592475
CMC,2023,1,0.04018321,-0.049635,-0.13113,0.01620677,-104.35668344,0.55172967,-4.17547634,-0.07621065,-0.42654354,1.21140838
CMC,2023,2,-0.00977554,0.014159,0.036725,0.01401432,799.01395205,0.43324794,12.28869833,-0.40824791,-0.30195509,1.15616442
